taxonID,locationID,locality,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source,occurrenceRemarks
belgian-formicidae-checklist:taxon:ae1542f068b969f61a9d29a02c694c95,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,invasive,contaminantOnPlants,1978/2023,"Dekoninck, W, Lock, K, and Janssens, F., 2007. Eur. J. Entomol. 104, 159-161. | Dekoninck W, De Baere C, Mertens J & Maelfait J-P, 2002. On the arrival of the Asian invader ant Lasius neglectus in Belgium (Hymenoptera: Formicidae). Bulletin S.R.B.E./K.B.V.E., 138: 45-48. | https://www.vrt.be/vrtnws/nl/2018/11/22/al-19-hectare-gents-grondgebied-ondergraven-door-de-plaagmier/ | Dekoninck W., Ignace D., Vankerkhoven F., Wegnez P., 2012. Verspreidingsatlas van de mieren in België. | Boer, P., 2015. Mieren van de Benelux. | https://www.nederlandsesoorten.nl/linnaeus_ng/app/views/species/nsr_taxon.php?id=165245&cat=162 | http://www.formicidae-atlas.be/ | Dekoninck, W, Maelfait, J-P, Vankerkhoven, F, Baugnée, J-Y, and Grootaert, P, 2006. An update of the checklist of the Belgian ant fauna with comments on new species for the country (Hymenoptera, Formicidae). Belgian Journal of Entomology 8, 27-41. | https://hal.archives-ouvertes.fr/hal-02109530/document","in city parks, in botanical gardens and flower pots"
belgian-formicidae-checklist:taxon:ae1542f068b969f61a9d29a02c694c95,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,invasive,contaminantNursery,1978/2023,"Dekoninck, W, Lock, K, and Janssens, F., 2007. Eur. J. Entomol. 104, 159-161. | Dekoninck W, De Baere C, Mertens J & Maelfait J-P, 2002. On the arrival of the Asian invader ant Lasius neglectus in Belgium (Hymenoptera: Formicidae). Bulletin S.R.B.E./K.B.V.E., 138: 45-48. | https://www.vrt.be/vrtnws/nl/2018/11/22/al-19-hectare-gents-grondgebied-ondergraven-door-de-plaagmier/ | Dekoninck W., Ignace D., Vankerkhoven F., Wegnez P., 2012. Verspreidingsatlas van de mieren in België. | Boer, P., 2015. Mieren van de Benelux. | https://www.nederlandsesoorten.nl/linnaeus_ng/app/views/species/nsr_taxon.php?id=165245&cat=162 | http://www.formicidae-atlas.be/ | Dekoninck, W, Maelfait, J-P, Vankerkhoven, F, Baugnée, J-Y, and Grootaert, P, 2006. An update of the checklist of the Belgian ant fauna with comments on new species for the country (Hymenoptera, Formicidae). Belgian Journal of Entomology 8, 27-41. | https://hal.archives-ouvertes.fr/hal-02109530/document","in city parks, in botanical gardens and flower pots"
belgian-formicidae-checklist:taxon:ae1542f068b969f61a9d29a02c694c95,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,invasive,transportationHabitatMaterial,1978/2023,"Dekoninck, W, Lock, K, and Janssens, F., 2007. Eur. J. Entomol. 104, 159-161. | Dekoninck W, De Baere C, Mertens J & Maelfait J-P, 2002. On the arrival of the Asian invader ant Lasius neglectus in Belgium (Hymenoptera: Formicidae). Bulletin S.R.B.E./K.B.V.E., 138: 45-48. | https://www.vrt.be/vrtnws/nl/2018/11/22/al-19-hectare-gents-grondgebied-ondergraven-door-de-plaagmier/ | Dekoninck W., Ignace D., Vankerkhoven F., Wegnez P., 2012. Verspreidingsatlas van de mieren in België. | Boer, P., 2015. Mieren van de Benelux. | https://www.nederlandsesoorten.nl/linnaeus_ng/app/views/species/nsr_taxon.php?id=165245&cat=162 | http://www.formicidae-atlas.be/ | Dekoninck, W, Maelfait, J-P, Vankerkhoven, F, Baugnée, J-Y, and Grootaert, P, 2006. An update of the checklist of the Belgian ant fauna with comments on new species for the country (Hymenoptera, Formicidae). Belgian Journal of Entomology 8, 27-41. | https://hal.archives-ouvertes.fr/hal-02109530/document","in city parks, in botanical gardens and flower pots"
belgian-formicidae-checklist:taxon:ae1542f068b969f61a9d29a02c694c95,ISO_3166-2:BE-WAL,Walloon Region,BE,present,introduced,invasive,,2008/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:b034ac16510d6f6cd3ce0be8a07a810a,ISO_3166-2:BE-WAL,Walloon Region,BE,absent,native,native,,1910/1920,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:b0698c5ec203578ef8914bf116ef5418,ISO_3166-2:BE-VLG,Flemish Region,BE,present,native,native,,1866/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:b0698c5ec203578ef8914bf116ef5418,ISO_3166-2:BE-WAL,Walloon Region,BE,present,native,native,,1871/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:b1dc326d2ca46f89ddf3f841a1c4a108,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,contaminantOnPlants,2003/2023,"Dekoninck, W, Maelfait, J-P, Vankerkhoven, F, Baugnée, J-Y, and Grootaert, P, 2006. An update of the checklist of the Belgian ant fauna with comments on new species for the country (Hymenoptera, Formicidae). Belgian Journal of Entomology 8, 27-41. | https://waarnemingen.be/observation/230387619/ | http://www.formicidae.be/linehumi.htm | Boer P., Brooks M., 2009. Succesvolle buitenshuis vestigingen van de Argentijnse mier
Linepithema humile in Nederland (Hymenoptera: Formicidae). Nederlandse faunistische mededelingen 31. | Dekoninck W., Ignace D., Vankerkhoven F., Wegnez P., 2012. Verspreidingsatlas van de mieren in België. | Boer, P., 2015. Mieren van de Benelux. | https://www.nederlandsesoorten.nl/linnaeus_ng/app/views/species/nsr_taxon.php?id=165315 | http://www.formicidae-atlas.be/ | https://hal.archives-ouvertes.fr/hal-02109530/document  | Dekoninck W. & Brouckaert D., 2011. Paratrechina longicornis an introduced ant in a subtropicaswimming pool infrastructure in Belgium. Bulletin S.R.B.E./K.B.V.E., 147: 99-101.  | FORMIDABEL Databank","only in greenhouses (Meise, Brussels and Ghent), in the Netherlands also in houses and outside"
belgian-formicidae-checklist:taxon:b1dc326d2ca46f89ddf3f841a1c4a108,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,hitchhikersShip,2003/2023,"Dekoninck, W, Maelfait, J-P, Vankerkhoven, F, Baugnée, J-Y, and Grootaert, P, 2006. An update of the checklist of the Belgian ant fauna with comments on new species for the country (Hymenoptera, Formicidae). Belgian Journal of Entomology 8, 27-41. | https://waarnemingen.be/observation/230387619/ | http://www.formicidae.be/linehumi.htm | Boer P., Brooks M., 2009. Succesvolle buitenshuis vestigingen van de Argentijnse mier
Linepithema humile in Nederland (Hymenoptera: Formicidae). Nederlandse faunistische mededelingen 31. | Dekoninck W., Ignace D., Vankerkhoven F., Wegnez P., 2012. Verspreidingsatlas van de mieren in België. | Boer, P., 2015. Mieren van de Benelux. | https://www.nederlandsesoorten.nl/linnaeus_ng/app/views/species/nsr_taxon.php?id=165315 | http://www.formicidae-atlas.be/ | https://hal.archives-ouvertes.fr/hal-02109530/document  | Dekoninck W. & Brouckaert D., 2011. Paratrechina longicornis an introduced ant in a subtropicaswimming pool infrastructure in Belgium. Bulletin S.R.B.E./K.B.V.E., 147: 99-101.  | FORMIDABEL Databank","only in greenhouses (Meise, Brussels and Ghent), in the Netherlands also in houses and outside"
belgian-formicidae-checklist:taxon:b1dc326d2ca46f89ddf3f841a1c4a108,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,hitchhikersAirplane,2003/2023,"Dekoninck, W, Maelfait, J-P, Vankerkhoven, F, Baugnée, J-Y, and Grootaert, P, 2006. An update of the checklist of the Belgian ant fauna with comments on new species for the country (Hymenoptera, Formicidae). Belgian Journal of Entomology 8, 27-41. | https://waarnemingen.be/observation/230387619/ | http://www.formicidae.be/linehumi.htm | Boer P., Brooks M., 2009. Succesvolle buitenshuis vestigingen van de Argentijnse mier
Linepithema humile in Nederland (Hymenoptera: Formicidae). Nederlandse faunistische mededelingen 31. | Dekoninck W., Ignace D., Vankerkhoven F., Wegnez P., 2012. Verspreidingsatlas van de mieren in België. | Boer, P., 2015. Mieren van de Benelux. | https://www.nederlandsesoorten.nl/linnaeus_ng/app/views/species/nsr_taxon.php?id=165315 | http://www.formicidae-atlas.be/ | https://hal.archives-ouvertes.fr/hal-02109530/document  | Dekoninck W. & Brouckaert D., 2011. Paratrechina longicornis an introduced ant in a subtropicaswimming pool infrastructure in Belgium. Bulletin S.R.B.E./K.B.V.E., 147: 99-101.  | FORMIDABEL Databank","only in greenhouses (Meise, Brussels and Ghent), in the Netherlands also in houses and outside"
belgian-formicidae-checklist:taxon:b1dc326d2ca46f89ddf3f841a1c4a108,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,vehicles,2003/2023,"Dekoninck, W, Maelfait, J-P, Vankerkhoven, F, Baugnée, J-Y, and Grootaert, P, 2006. An update of the checklist of the Belgian ant fauna with comments on new species for the country (Hymenoptera, Formicidae). Belgian Journal of Entomology 8, 27-41. | https://waarnemingen.be/observation/230387619/ | http://www.formicidae.be/linehumi.htm | Boer P., Brooks M., 2009. Succesvolle buitenshuis vestigingen van de Argentijnse mier
Linepithema humile in Nederland (Hymenoptera: Formicidae). Nederlandse faunistische mededelingen 31. | Dekoninck W., Ignace D., Vankerkhoven F., Wegnez P., 2012. Verspreidingsatlas van de mieren in België. | Boer, P., 2015. Mieren van de Benelux. | https://www.nederlandsesoorten.nl/linnaeus_ng/app/views/species/nsr_taxon.php?id=165315 | http://www.formicidae-atlas.be/ | https://hal.archives-ouvertes.fr/hal-02109530/document  | Dekoninck W. & Brouckaert D., 2011. Paratrechina longicornis an introduced ant in a subtropicaswimming pool infrastructure in Belgium. Bulletin S.R.B.E./K.B.V.E., 147: 99-101.  | FORMIDABEL Databank","only in greenhouses (Meise, Brussels and Ghent), in the Netherlands also in houses and outside"
belgian-formicidae-checklist:taxon:b1dc326d2ca46f89ddf3f841a1c4a108,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,transportationHabitatMaterial,2003/2023,"Dekoninck, W, Maelfait, J-P, Vankerkhoven, F, Baugnée, J-Y, and Grootaert, P, 2006. An update of the checklist of the Belgian ant fauna with comments on new species for the country (Hymenoptera, Formicidae). Belgian Journal of Entomology 8, 27-41. | https://waarnemingen.be/observation/230387619/ | http://www.formicidae.be/linehumi.htm | Boer P., Brooks M., 2009. Succesvolle buitenshuis vestigingen van de Argentijnse mier
Linepithema humile in Nederland (Hymenoptera: Formicidae). Nederlandse faunistische mededelingen 31. | Dekoninck W., Ignace D., Vankerkhoven F., Wegnez P., 2012. Verspreidingsatlas van de mieren in België. | Boer, P., 2015. Mieren van de Benelux. | https://www.nederlandsesoorten.nl/linnaeus_ng/app/views/species/nsr_taxon.php?id=165315 | http://www.formicidae-atlas.be/ | https://hal.archives-ouvertes.fr/hal-02109530/document  | Dekoninck W. & Brouckaert D., 2011. Paratrechina longicornis an introduced ant in a subtropicaswimming pool infrastructure in Belgium. Bulletin S.R.B.E./K.B.V.E., 147: 99-101.  | FORMIDABEL Databank","only in greenhouses (Meise, Brussels and Ghent), in the Netherlands also in houses and outside"
belgian-formicidae-checklist:taxon:b1dc326d2ca46f89ddf3f841a1c4a108,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,contaminantNursery,2003/2023,"Dekoninck, W, Maelfait, J-P, Vankerkhoven, F, Baugnée, J-Y, and Grootaert, P, 2006. An update of the checklist of the Belgian ant fauna with comments on new species for the country (Hymenoptera, Formicidae). Belgian Journal of Entomology 8, 27-41. | https://waarnemingen.be/observation/230387619/ | http://www.formicidae.be/linehumi.htm | Boer P., Brooks M., 2009. Succesvolle buitenshuis vestigingen van de Argentijnse mier
Linepithema humile in Nederland (Hymenoptera: Formicidae). Nederlandse faunistische mededelingen 31. | Dekoninck W., Ignace D., Vankerkhoven F., Wegnez P., 2012. Verspreidingsatlas van de mieren in België. | Boer, P., 2015. Mieren van de Benelux. | https://www.nederlandsesoorten.nl/linnaeus_ng/app/views/species/nsr_taxon.php?id=165315 | http://www.formicidae-atlas.be/ | https://hal.archives-ouvertes.fr/hal-02109530/document  | Dekoninck W. & Brouckaert D., 2011. Paratrechina longicornis an introduced ant in a subtropicaswimming pool infrastructure in Belgium. Bulletin S.R.B.E./K.B.V.E., 147: 99-101.  | FORMIDABEL Databank","only in greenhouses (Meise, Brussels and Ghent), in the Netherlands also in houses and outside"
belgian-formicidae-checklist:taxon:b1dc326d2ca46f89ddf3f841a1c4a108,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,doubtful,introduced,casual,,1909/1910,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:b59f36d97f774dd4b9fc18ebc40ac79d,ISO_3166-2:BE-VLG,Flemish Region,BE,present,native,native,,1964/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:b59f36d97f774dd4b9fc18ebc40ac79d,ISO_3166-2:BE-WAL,Walloon Region,BE,present,native,native,,1964/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:b9da4e31015f1c1606ea866e56697b7f,ISO_3166-2:BE-WAL,Walloon Region,BE,absent,native,native,,1918/1918,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:b9e9ca1d8235b6b860173304ba34ffbd,ISO_3166-2:BE-VLG,Flemish Region,BE,present,native,native,,1918/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:b9e9ca1d8235b6b860173304ba34ffbd,ISO_3166-2:BE-WAL,Walloon Region,BE,present,native,native,,2008/2008,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:b9e9ca1d8235b6b860173304ba34ffbd,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,present,native,native,,2015/2015,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:ba54c9e02aa7375a79d8c29d41f60857,ISO_3166-2:BE-VLG,Flemish Region,BE,present,native,native,,1987/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:ba54c9e02aa7375a79d8c29d41f60857,ISO_3166-2:BE-WAL,Walloon Region,BE,present,native,native,,2013/2013,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:ba54c9e02aa7375a79d8c29d41f60857,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,present,native,native,,2005/2005,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:bc239f5d82b5b115dee926b116ed1dad,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,,1911/2023,"Dekoninck, W, Maelfait, J-P, Vankerkhoven, F, Baugnée, J-Y, and Grootaert, P, 2006. An update of the clecklist of the Belgian ant fauna with comments on new species for the country (Hymenoptera, Formicidae). Belgian Journal of Entomology 8, 27-41.","only indoors (greenhouses), previous Hypoponera schauinslandi (Emery, 1899)"
belgian-formicidae-checklist:taxon:bc239f5d82b5b115dee926b116ed1dad,ISO_3166-2:BE-WAL,Walloon Region,BE,present,introduced,established,,2005/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:bc239f5d82b5b115dee926b116ed1dad,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,present,introduced,established,,1920/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:be9aff4bed71eda660ce70d34dd71706,ISO_3166-2:BE-VLG,Flemish Region,BE,present,native,native,,1937/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:be9aff4bed71eda660ce70d34dd71706,ISO_3166-2:BE-WAL,Walloon Region,BE,present,native,native,,1905/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:be9aff4bed71eda660ce70d34dd71706,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,present,native,native,,1945/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:c356f924f3224daf06db73deb2c17c43,ISO_3166-2:BE-VLG,Flemish Region,BE,present,native,native,,1866/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:c356f924f3224daf06db73deb2c17c43,ISO_3166-2:BE-WAL,Walloon Region,BE,present,native,native,,1900/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:c356f924f3224daf06db73deb2c17c43,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,present,native,native,,1915/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:c64ca1e6a2e2f6518f42088455bf18bc,ISO_3166-2:BE-VLG,Flemish Region,BE,present,native,native,,1976/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:c6e10211be650b9c74ca32bd9930d357,ISO_3166-2:BE-VLG,Flemish Region,BE,present,native,native,,1866/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:c6e10211be650b9c74ca32bd9930d357,ISO_3166-2:BE-WAL,Walloon Region,BE,present,native,native,,1920/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:c6e10211be650b9c74ca32bd9930d357,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,present,native,native,,1908/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:c808a688b829ad45549f10ba25566e79,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,present,introduced,casual,,2022/2023,"Dekoninck W, De Ketelaere A, Vandenberghe M & Vankerkhoven F, 2022. First outdoor record of Crematogaster scutellaris in Belgium (Hymenoptera: Formicidae). Bulletin SRBE/KBVE, 158: 175-182",1 nest in Audergem Rood Klooster
belgian-formicidae-checklist:taxon:d0eab93aa281c27f696762c1d4cf748e,ISO_3166-2:BE-VLG,Flemish Region,BE,present,native,native,,1915/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:d0eab93aa281c27f696762c1d4cf748e,ISO_3166-2:BE-WAL,Walloon Region,BE,present,native,native,,1909/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:d0eab93aa281c27f696762c1d4cf748e,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,present,native,native,,1910/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:d620e1aaa3fbe996ae7b43fc1ca55519,ISO_3166-2:BE-WAL,Walloon Region,BE,present,native,native,,1964/2011,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:ddbb5ce35177e1553bb60654894bb7e2,ISO_3166-2:BE-VLG,Flemish Region,BE,present,native,native,,2001/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:ddbb5ce35177e1553bb60654894bb7e2,ISO_3166-2:BE-WAL,Walloon Region,BE,present,native,native,,1905/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:ddbb5ce35177e1553bb60654894bb7e2,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,present,native,native,,1908/1972,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:de95033bfeb65c7c317712308d84d479,ISO_3166-2:BE-WAL,Walloon Region,BE,present,native,native,,1985/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:dedd214fbf3dd266b0e95bb333182813,ISO_3166-2:BE-VLG,Flemish Region,BE,present,native,native,,2011/2020,"Stevens I, Vankerkhoven F, Vanormelingen P & Dekoninck W, 2020. New observations of the social parasitic ant Myrmica karavajevi (Arnoldi, 1930) in Belgium (Formicidae, Hymenoptera). Bulletin S.R.B.E./K.B.V.E., 156: 113-121.",
belgian-formicidae-checklist:taxon:dedd214fbf3dd266b0e95bb333182813,ISO_3166-2:BE-WAL,Walloon Region,BE,doubtful,native,native,,1951/1951,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:df8dfa1992165b458884b9dce3330daf,ISO_3166-2:BE-VLG,Flemish Region,BE,present,native,native,,1987/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:df8dfa1992165b458884b9dce3330daf,ISO_3166-2:BE-WAL,Walloon Region,BE,present,native,native,,1982/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:e05ab634ff279f40c68efb49a827234a,ISO_3166-2:BE-VLG,Flemish Region,BE,absent,introduced,transported,contaminantOnPlants,1933/1933,"https://www.gbif.org/occurrence/3025815716 | https://ants.biology.utah.edu/genera/Pheidole/species/anastasii/anastasii.html | Boer, P., Vierbergen, B., 2008. Exotic ants in The Netherlands
(Hymenoptera: Formicidae). Entomologische berichten 121 68(4). | Birkemoe, T. & Aak, A., 2008. Indoor infestations of two imported ant species (Pheidole
anastasii Mayr, 1870 and Pheidole punctatissima Emery, 1896) (Hymenoptera, Formicidae) in Norway. Norwegian Journal of Entomology. | Sarnat, E. M. et al., 2015. Introduced Pheidole of the world: taxonomy, biology and distribution. ZooKeys (543): 1–109. | FORMIDABEL Databank","pest species in Norway, transported through potted plants"
belgian-formicidae-checklist:taxon:e05ab634ff279f40c68efb49a827234a,ISO_3166-2:BE-VLG,Flemish Region,BE,absent,introduced,transported,transportationHabitatMaterial,1933/1933,"https://www.gbif.org/occurrence/3025815716 | https://ants.biology.utah.edu/genera/Pheidole/species/anastasii/anastasii.html | Boer, P., Vierbergen, B., 2008. Exotic ants in The Netherlands
(Hymenoptera: Formicidae). Entomologische berichten 121 68(4). | Birkemoe, T. & Aak, A., 2008. Indoor infestations of two imported ant species (Pheidole
anastasii Mayr, 1870 and Pheidole punctatissima Emery, 1896) (Hymenoptera, Formicidae) in Norway. Norwegian Journal of Entomology. | Sarnat, E. M. et al., 2015. Introduced Pheidole of the world: taxonomy, biology and distribution. ZooKeys (543): 1–109. | FORMIDABEL Databank","pest species in Norway, transported through potted plants"
belgian-formicidae-checklist:taxon:e05ab634ff279f40c68efb49a827234a,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,absent,introduced,transported,,1920/1920,"https://www.gbif.org/occurrence/3025815716 | https://ants.biology.utah.edu/genera/Pheidole/species/anastasii/anastasii.html | Boer, P., Vierbergen, B., 2008. Exotic ants in The Netherlands
(Hymenoptera: Formicidae). Entomologische berichten 121 68(4). | Birkemoe, T. & Aak, A., 2008. Indoor infestations of two imported ant species (Pheidole
anastasii Mayr, 1870 and Pheidole punctatissima Emery, 1896) (Hymenoptera, Formicidae) in Norway. Norwegian Journal of Entomology. | Sarnat, E. M. et al., 2015. Introduced Pheidole of the world: taxonomy, biology and distribution. ZooKeys (543): 1–109. | FORMIDABEL Databank",in the Netherlands only found inside and very local/rare
belgian-formicidae-checklist:taxon:ebb0d24754105a1e70c0e5dcdd4bfb65,ISO_3166-2:BE-VLG,Flemish Region,BE,present,native,native,,1899/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:ebb0d24754105a1e70c0e5dcdd4bfb65,ISO_3166-2:BE-WAL,Walloon Region,BE,present,native,native,,1870/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:ebb0d24754105a1e70c0e5dcdd4bfb65,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,present,native,native,,1987/1987,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:ebf2c57b0319ced5bd44208bd306866f,ISO_3166-2:BE-VLG,Flemish Region,BE,present,native,native,,2001/2011,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:ebf2c57b0319ced5bd44208bd306866f,ISO_3166-2:BE-WAL,Walloon Region,BE,present,native,native,,2002/2011,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:f3a0c5f856c771f90a05d57306195acf,ISO_3166-2:BE-WAL,Walloon Region,BE,present,native,native,,2011/2023,"DEKONINCK W, WEGNEZ P & VANKERKHOVEN F, 2022. First records for Belgium of the ant species Myrmica vandeli Bondroit, 1920 (Hymenoptera: Formicidae). Bulletin SRBE/KBVE, 158: 19-24.",
belgian-formicidae-checklist:taxon:fd373fcdb559cd7b0c5c6099a703533f,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,foodContaminant,1937/2023,FORMIDABEL Databank,"indoors, via mens en goederen"
belgian-formicidae-checklist:taxon:fd373fcdb559cd7b0c5c6099a703533f,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,transportationHabitatMaterial,1937/2023,FORMIDABEL Databank,"indoors, via mens en goederen"
belgian-formicidae-checklist:taxon:fd373fcdb559cd7b0c5c6099a703533f,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,containerBulk,1937/2023,FORMIDABEL Databank,"indoors, via mens en goederen"
belgian-formicidae-checklist:taxon:fd373fcdb559cd7b0c5c6099a703533f,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,hitchhikersAirplane,1937/2023,FORMIDABEL Databank,"indoors, via mens en goederen"
belgian-formicidae-checklist:taxon:fd373fcdb559cd7b0c5c6099a703533f,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,hitchhikersShip,1937/2023,FORMIDABEL Databank,"indoors, via mens en goederen"
belgian-formicidae-checklist:taxon:fd373fcdb559cd7b0c5c6099a703533f,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,machineryEquipment,1937/2023,FORMIDABEL Databank,"indoors, via mens en goederen"
belgian-formicidae-checklist:taxon:fd373fcdb559cd7b0c5c6099a703533f,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,people,1937/2023,FORMIDABEL Databank,"indoors, via mens en goederen"
belgian-formicidae-checklist:taxon:fd373fcdb559cd7b0c5c6099a703533f,ISO_3166-2:BE-WAL,Walloon Region,BE,present,introduced,established,,1964/2023,FORMIDABEL Databank,
belgian-formicidae-checklist:taxon:fd373fcdb559cd7b0c5c6099a703533f,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,present,introduced,established,,1869/2023,FORMIDABEL Databank,
